TRADEDATE,CLOSE,VALUE,VOLUME
2020-11-24,247.33,20602954853.6,84515780.0
2020-11-25,251.91,33360645434.4,133397740.0
2020-11-26,250.1,19957536265.9,79917590.0
2020-11-27,251.59,12861398290.8,51431130.0
2020-11-30,249.63,27926253239.0,112141620.0
2020-12-01,260.81,33797756819.2,132069500.0
2020-12-02,264.06,24485196875.8,93452130.0
2020-12-03,263.14,16359009602.9,62240840.0
2020-12-04,270.0,25436065778.4,94637930.0
2020-12-07,274.36,25943614759.1,94793660.0
2020-12-08,275.49,21641376994.2,78859920.0
2020-12-09,276.89,20456907403.1,73639980.0
2020-12-10,282.2,21123931442.1,75658690.0
2020-12-11,283.73,21506659116.0,76101950.0
2020-12-14,279.95,25581080169.8,90415250.0
2020-12-15,278.7,23511052595.1,84193230.0
2020-12-15,278.7,23511052595.1,84193230.0
2020-12-16,278.35,15220154497.2,54748960.0
2020-12-17,278.5,25872189748.4,92138550.0
2020-12-18,270.16,27030760585.1,99271840.0
2020-12-21,261.79,31683374762.3,120517950.0
2020-12-22,262.04,27826353526.9,105490480.0
2020-12-23,270.1,18051634580.6,67938790.0
2020-12-24,269.32,11504527659.8,42614450.0
2020-12-25,270.64,3235057865.1,11989750.0
2020-12-28,274.7,10633510029.9,39043430.0
2020-12-29,272.0,10692369375.8,39021610.0
2020-12-30,271.65,8575812006.4,31530660.0
2021-01-04,272.0,13434542974.0,48922920.0
2021-01-05,275.2,12449940093.5,45583910.0
2021-01-06,272.93,11198786354.7,40948520.0
2021-01-08,283.64,24965598229.2,88928790.0
2021-01-11,289.49,32387587949.7,112349520.0
2021-01-12,289.99,23033207791.0,78962360.0
2021-01-13,283.78,19329406068.2,67559080.0
2021-01-14,284.79,21166553940.6,74673700.0
2021-01-15,276.9,20704258669.7,73774870.0
2021-01-18,279.79,20519303291.8,73935650.0
2021-01-19,278.19,15657703355.8,55998820.0
2021-01-20,279.8,13410105295.4,47940980.0
2021-01-21,274.4,23104211857.2,83795610.0
2021-01-22,268.25,23425721074.9,87007610.0
2021-01-25,265.3,30573885594.7,114330950.0
2021-01-26,269.34,20081806624.3,75228120.0
2021-01-27,265.5,26983357696.7,100093260.0
2021-01-28,265.96,21478838736.4,81253290.0
2021-01-29,258.11,31282157083.1,120123710.0
2021-02-01,263.8,16517036893.1,63130400.0
2021-02-02,263.15,21130912921.8,79534190.0
2021-02-03,263.53,20508495277.8,77648760.0
2021-02-04,270.11,21060053221.8,78929290.0
2021-02-05,271.7,19443149796.1,71806820.0
2021-02-08,275.2,14217396460.7,51878390.0
2021-02-09,268.98,24881954493.2,91921510.0
2021-02-10,265.9,16918200383.1,63087490.0
2021-02-11,264.7,10250368666.9,38669800.0
2021-02-12,266.0,21386688670.7,81658530.0
2021-02-15,271.81,15321628602.6,56945310.0
2021-02-16,270.9,17059296191.7,63103170.0
2021-02-17,270.9,21493440752.3,79103850.0
2021-02-18,266.99,15803278522.1,58729690.0
2021-02-19,271.34,15897066063.1,59268550.0
2021-02-20,270.51,2365150617.1,8763250.0
2021-02-22,273.71,13063828693.3,48129770.0
2021-02-24,271.9,17398895710.6,64190320.0
2021-02-25,270.71,21852880680.8,79716010.0
2021-02-26,270.17,20205917011.1,74892050.0
2021-03-01,273.58,9812239879.7,35962010.0
2021-03-02,279.1,19802839822.7,71566360.0
2021-03-03,278.01,18069380424.4,64275320.0
2021-03-04,274.75,25572715633.1,91991370.0
2021-03-05,277.5,23006360823.0,83551110.0
2021-03-09,285.79,20623220749.3,72788180.0
2021-03-10,282.24,15689655145.4,55155180.0
2021-03-11,286.0,13468791279.1,47365180.0
2021-03-12,284.93,14696936110.3,51540190.0
2021-03-15,292.74,19694478523.7,67805740.0
2021-03-16,292.33,15706960115.0,53921730.0
2021-03-17,283.35,31420312827.6,110292330.0
2021-03-18,279.25,20952188477.5,74128740.0
2021-03-19,285.47,23896683369.4,84249430.0
2021-03-22,288.65,18072432468.3,62762410.0
2021-03-23,282.6,20134876840.3,70760630.0
2021-03-24,285.79,13241823616.1,46411230.0
2021-03-25,286.66,10061257317.5,35216620.0
2021-03-26,291.22,16285019984.6,56072880.0
2021-03-29,293.3,12776627652.5,43681330.0
2021-03-30,293.25,11386510532.1,38806220.0
2021-03-31,291.02,13722588078.6,46996880.0
2021-04-01,290.24,15048904346.4,51601440.0
2021-04-02,291.7,5610346088.3,19279180.0
2021-04-05,288.78,10211978871.6,35363370.0
2021-04-06,281.5,22023585643.8,77530890.0
2021-04-07,283.98,20938831900.0,74146060.0
2021-04-08,283.89,14569845805.9,51289780.0
2021-04-09,281.07,11271736294.7,40033420.0
2021-04-12,281.75,16143449066.2,57180030.0
2021-04-13,287.95,19307788768.4,67973530.0
2021-04-14,287.18,17158515624.6,59364940.0
2021-04-15,283.72,24900273563.2,88048600.0
2021-04-16,288.5,18209910712.5,63499000.0
2021-04-19,287.72,14768633036.5,51327720.0
2021-04-20,287.42,18231430821.4,63197880.0
2021-04-21,289.25,14366094028.1,49792800.0
2021-04-22,292.18,21455730263.7,73632070.0
2021-04-23,293.19,12479394619.2,42651330.0
2021-04-26,295.27,13489611763.3,45760050.0
2021-04-27,298.5,18736951208.9,62853160.0
2021-04-28,298.49,12086194096.3,40622520.0
2021-04-29,297.1,17035466804.4,57082260.0
2021-04-30,297.73,10590175090.3,35679650.0
2021-05-04,303.7,18254360973.5,60457530.0
2021-05-05,305.99,12686338080.0,41715270.0
2021-05-06,314.72,19445261780.6,62565270.0
2021-05-07,317.94,17932443392.3,56433970.0
2021-05-10,320.19,18859902204.9,59248110.0
2021-05-11,307.16,24461595534.6,79945470.0
2021-05-12,302.02,17117472278.0,56142830.0
2021-05-13,306.74,17480492963.7,57721460.0
2021-05-14,304.1,8184103496.4,26858430.0
2021-05-17,303.94,8602278545.3,28384220.0
2021-05-18,305.78,10826259827.2,35496400.0
2021-05-19,297.0,21447203504.1,71747950.0
2021-05-20,296.72,17309608890.0,58510610.0
2021-05-21,301.23,15412865248.4,51415080.0
